ElapsedSeconds,CPU Usage (%),Memory Usage (MB),Network Received (MB),Network Sent (MB),Network Receive Traffic (Mbps),Network Send Traffic (Mbps)
1.1920928955078125e-06,1.0,1087.84375,8051.30494594574,2735.715187072754,54031392864.0,18359073843.2
0.10071396827697754,2.5,1087.8671875,8051.3049993515015,2735.715187072754,0.004242173166834349,0.0
0.2016150951385498,2.5,1087.8671875,8051.3049993515015,2735.715187072754,0.0,0.0
0.3026397228240967,0.0,1087.8671875,8051.3049993515015,2735.715187072754,0.0,0.0
0.4038407802581787,4.8,1087.8671875,8051.3049993515015,2735.715187072754,0.0,0.0
0.5053098201751709,0.0,1087.8671875,8051.305052757263,2735.715187072754,0.0008455131420202574,0.0
0.6070020198822021,0.0,1087.8671875,8051.305106163025,2735.715187072754,0.0007038627216313276,0.0
0.7087347507476807,2.4,1087.8671875,8051.305106163025,2735.715187072754,0.0,0.0
0.8100931644439697,0.0,1087.8671875,8051.305106163025,2735.715187072754,0.0,0.0
0.9118123054504395,0.0,1087.8671875,8051.305106163025,2735.715187072754,0.0,0.0
1.0143897533416748,2.4,1087.8671875,8051.305159568787,2735.715187072754,0.0004211853405878121,0.0
1.1161184310913086,2.4,1087.8671875,8051.3053159713745,2735.7154064178467,0.0011210465379570807,0.0015721994129885887
1.2177834510803223,2.4,1087.8671875,8051.3053159713745,2735.7154064178467,0.0,0.0
1.319143533706665,0.0,1087.8671875,8051.3053159713745,2735.7154064178467,0.0,0.0
1.420884609222412,0.0,1087.8671875,8051.3053159713745,2735.7154064178467,0.0,0.0
1.5225818157196045,0.0,1087.8671875,8051.305369377136,2735.7154064178467,0.0002806063288941057,0.0
1.6243000030517578,0.0,1087.8671875,8051.305422782898,2735.7154064178467,0.00026303397952797146,0.0
1.7259562015533447,2.4,1087.8671875,8051.305422782898,2735.7154064178467,0.0,0.0
1.8276050090789795,2.4,1087.8671875,8051.30547618866,2735.7154064178467,0.00023377375944340972,0.0
1.9293723106384277,2.4,1087.8671875,8051.30547618866,2735.7154064178467,0.0,0.0
2.0310492515563965,0.0,1087.875,8051.30547618866,2735.7154064178467,0.0,0.0
2.1327826976776123,0.0,1087.875,8051.30547618866,2735.7154064178467,0.0,0.0
