ElapsedSeconds,CPU Usage (%),Memory Usage (MB),Network Received (MB),Network Sent (MB),Network Receive Traffic (Mbps),Network Send Traffic (Mbps)
1.1920928955078125e-06,1.0,1405.09375,19875.196641921997,18910.4819316864,133380186841.6,126906096012.8
0.10094189643859863,7.3,1405.09375,19875.196641921997,18910.4819316864,0.0,0.0
0.2026233673095703,0.0,1405.0859375,19875.196756362915,18910.4819316864,0.004518369998023213,0.0
0.30344605445861816,0.0,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
0.4043121337890625,2.4,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
0.5053749084472656,0.0,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
0.606536865234375,2.4,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
0.7078931331634521,2.4,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
0.8091919422149658,0.0,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
0.9107718467712402,0.0,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
1.012387752532959,2.4,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
1.1139602661132812,0.0,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
1.2155730724334717,0.0,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
1.3173089027404785,2.4,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
1.418898582458496,0.0,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
1.520437240600586,0.0,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
1.6220059394836426,0.0,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
1.7235517501831055,4.9,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
1.8251128196716309,2.4,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
1.9266939163208008,0.0,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
2.028322696685791,7.3,1405.0859375,19875.196756362915,18910.4819316864,0.0,0.0
2.129826068878174,5.1,1405.08984375,19875.196756362915,18910.4819316864,0.0,0.0
2.231400966644287,5.0,1405.08984375,19875.196870803833,18910.4819316864,0.00041029261770322893,0.0
2.3331754207611084,4.9,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
2.4347283840179443,2.4,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
2.5362069606781006,2.5,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
2.6375412940979004,5.0,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
2.73905611038208,2.6,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
2.8407716751098633,4.9,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
2.942265272140503,7.7,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
3.043980598449707,7.3,1405.078125,19875.196870803833,18910.4819316864,0.0,0.0
3.1455466747283936,5.0,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
3.2471864223480225,2.4,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
3.34894061088562,0.0,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
3.4504776000976562,27.5,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
3.55187726020813,0.0,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
3.6535348892211914,0.0,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
3.7551798820495605,2.4,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
3.8568310737609863,0.0,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
3.958439588546753,0.0,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
4.0601489543914795,2.5,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
4.16176176071167,0.0,1405.08984375,19875.196870803833,18910.4819316864,0.0,0.0
4.263336181640625,0.0,1405.08984375,19875.19698524475,18910.4819316864,0.00021474434685506903,0.0
4.364220142364502,2.4,1405.08984375,19875.19698524475,18910.4819316864,0.0,0.0
4.465826034545898,0.0,1405.08984375,19875.19698524475,18910.4819316864,0.0,0.0
4.56747579574585,0.0,1405.08984375,19875.19698524475,18910.4819316864,0.0,0.0
4.66912317276001,2.5,1405.08984375,19875.19698524475,18910.4819316864,0.0,0.0
4.77074933052063,0.0,1405.08984375,19875.19698524475,18910.4819316864,0.0,0.0
4.872429609298706,2.4,1405.08984375,19875.19698524475,18910.4819316864,0.0,0.0
4.974045515060425,0.0,1405.08984375,19875.19698524475,18910.4819316864,0.0,0.0
5.075647830963135,2.4,1405.08984375,19875.19698524475,18910.4819316864,0.0,0.0
5.1773130893707275,0.0,1405.08984375,19875.19698524475,18910.4819316864,0.0,0.0
5.27882981300354,0.0,1405.08984375,19875.19698524475,18910.4819316864,0.0,0.0
5.380449056625366,2.4,1405.078125,19875.19698524475,18910.4819316864,0.0,0.0
5.482008218765259,0.0,1405.078125,19875.19698524475,18910.4819316864,0.0,0.0
5.583611488342285,0.0,1405.078125,19875.19698524475,18910.4819316864,0.0,0.0
5.685219764709473,0.0,1405.078125,19875.19698524475,18910.4819316864,0.0,0.0
5.786786317825317,0.0,1405.078125,19875.19698524475,18910.4819316864,0.0,0.0
5.88839864730835,2.4,1405.078125,19875.19698524475,18910.4819316864,0.0,0.0
5.989863395690918,0.0,1405.078125,19875.19698524475,18910.4819316864,0.0,0.0
6.09148097038269,0.0,1405.078125,19875.19698524475,18910.4819316864,0.0,0.0
6.193187475204468,0.0,1405.078125,19875.19698524475,18910.4819316864,0.0,0.0
6.294800281524658,0.0,1405.078125,19875.19698524475,18910.4819316864,0.0,0.0
6.396488189697266,2.4,1405.078125,19875.19709968567,18910.4819316864,0.0001431296856335367,0.0
6.498115301132202,2.5,1405.078125,19875.19709968567,18910.4819316864,0.0,0.0
6.599873304367065,0.0,1405.078125,19875.19709968567,18910.4819316864,0.0,0.0
6.7014734745025635,0.0,1405.078125,19875.19709968567,18910.4819316864,0.0,0.0
6.803103923797607,0.0,1405.078125,19875.19709968567,18910.4819316864,0.0,0.0
6.90478777885437,0.0,1405.078125,19875.19709968567,18910.4819316864,0.0,0.0
7.0063982009887695,0.0,1405.078125,19875.19709968567,18910.4819316864,0.0,0.0
7.108048677444458,2.4,1405.078125,19875.19709968567,18910.4819316864,0.0,0.0
7.209604024887085,0.0,1405.078125,19875.19709968567,18910.4819316864,0.0,0.0
7.311189889907837,0.0,1405.078125,19875.19709968567,18910.4819316864,0.0,0.0
7.41282057762146,0.0,1405.078125,19875.19709968567,18910.4819316864,0.0,0.0
7.514396905899048,0.0,1405.078125,19875.19709968567,18910.4819316864,0.0,0.0
7.615939140319824,2.4,1405.078125,19875.19709968567,18910.4819316864,0.0,0.0
7.717367172241211,0.0,1405.078125,19875.197429656982,18910.482301712036,0.00034205583962721846,0.0003835770687149155
7.818091869354248,12.2,1405.32421875,19875.3691778183,18910.65281867981,0.17574432655532748,0.17448448611031397
7.9188432693481445,5.0,1406.0625,19875.774762153625,18911.054809570312,0.4097409902247351,0.40611071777004154
8.0196373462677,7.7,1406.30859375,19876.132546424866,18911.409240722656,0.35690818005055597,0.3535632717942793
8.120948076248169,7.3,1406.80078125,19876.551383018494,18911.82395553589,0.4125987160074835,0.40853832270679186
8.221803665161133,2.6,1407.5390625,19877.090301513672,18912.356369018555,0.5243798243072357,0.5180503007358849
8.322555541992188,2.6,1407.78515625,19877.549953460693,18912.81099128723,0.4418373127842956,0.4370025686297158
8.42338752746582,0.0,1408.03125,19878.025365829468,18913.28001022339,0.451516558842157,0.4454444814539655
8.524153709411621,11.6,1409.015625,19878.753828048706,18914.00136566162,0.683668778458537,0.67699899633294
