ElapsedSeconds,CPU Usage (%),Memory Usage (MB),Network Received (MB),Network Sent (MB),Network Receive Traffic (Mbps),Network Send Traffic (Mbps)
1.1920928955078125e-06,1.2,1093.0703125,6866.102786064148,1511.3341856002808,46077635808.0,10142392032.0
0.1007692813873291,7.3,1093.10546875,6866.102786064148,1511.3341856002808,0.0,0.0
0.2016277313232422,2.4,1093.10546875,6866.102786064148,1511.3341856002808,0.0,0.0
0.3028378486633301,0.0,1093.10546875,6866.102786064148,1511.3341856002808,0.0,0.0
0.40436863899230957,0.0,1093.10546875,6866.102786064148,1511.3341856002808,0.0,0.0
0.5061202049255371,0.0,1093.10546875,6866.102786064148,1511.3341856002808,0.0,0.0
0.6080765724182129,0.0,1093.10546875,6866.102786064148,1511.3341856002808,0.0,0.0
0.7098336219787598,0.0,1093.10546875,6866.102786064148,1511.3341856002808,0.0,0.0
0.8116254806518555,2.4,1093.09765625,6866.102849006653,1511.3343152999878,0.0006204093526709915,0.001278419272170528
0.9133560657501221,0.0,1093.09765625,6866.102849006653,1511.3343152999878,0.0,0.0
1.0150401592254639,0.0,1093.09765625,6866.102849006653,1511.3343152999878,0.0,0.0
1.1168177127838135,0.0,1093.09765625,6866.102849006653,1511.3343152999878,0.0,0.0
1.2185513973236084,4.8,1093.09765625,6866.1029596328735,1511.3343152999878,0.000726280210723003,0.0
1.3204355239868164,0.0,1093.09765625,6866.1029596328735,1511.3343152999878,0.0,0.0
1.4221935272216797,0.0,1093.09765625,6866.103013038635,1511.3343152999878,0.00030041347086190505,0.0
1.524003505706787,2.4,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
1.6257641315460205,0.0,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
1.7275059223175049,2.4,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
1.8291349411010742,0.0,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
1.9304776191711426,0.0,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
2.0316812992095947,2.4,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
2.1334359645843506,0.0,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
2.235191822052002,0.0,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
2.337029457092285,0.0,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
2.438788414001465,0.0,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
2.5405704975128174,0.0,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
2.6421968936920166,0.0,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
2.7439756393432617,2.4,1093.09765625,6866.103013038635,1511.3343152999878,0.0,0.0
2.8456926345825195,4.7,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
2.947491407394409,0.0,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
3.0492019653320312,4.9,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
3.150961399078369,0.0,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
3.2527663707733154,2.4,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
3.3545072078704834,0.0,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
3.4562675952911377,0.0,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
3.5580244064331055,0.0,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
3.6598105430603027,2.4,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
3.7615578174591064,2.4,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
3.863215446472168,2.4,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
3.964919328689575,0.0,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
4.066561222076416,0.0,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
4.168258190155029,2.4,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
4.2698814868927,0.0,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
4.371159315109253,0.0,1093.1015625,6866.103013038635,1511.3343152999878,0.0,0.0
4.47230863571167,0.0,1093.1015625,6866.103066444397,1511.3343152999878,9.55314421590703e-05,0.0
4.573916435241699,2.5,1093.1015625,6866.103066444397,1511.3343152999878,0.0,0.0
4.675538778305054,2.5,1093.26953125,6866.103066444397,1511.3343152999878,0.0,0.0
4.77726411819458,0.0,1093.26953125,6866.103066444397,1511.3343152999878,0.0,0.0
4.878942012786865,0.0,1093.34765625,6866.103066444397,1511.3343152999878,0.0,0.0
4.980580806732178,7.1,1093.34765625,6866.103066444397,1511.3343152999878,0.0,0.0
5.0819408893585205,0.0,1093.1796875,6866.103066444397,1511.3343152999878,0.0,0.0
5.183506488800049,7.3,1093.015625,6866.103066444397,1511.3343152999878,0.0,0.0
5.285160541534424,9.5,1093.015625,6866.103066444397,1511.3343152999878,0.0,0.0
5.386847019195557,2.6,1093.015625,6866.103066444397,1511.3343152999878,0.0,0.0
