ElapsedSeconds,CPU Usage (%),Memory Usage (MB),Network Received (MB),Network Sent (MB),Network Receive Traffic (Mbps),Network Send Traffic (Mbps)
7.152557373046875e-07,1.6,1154.5703125,3610.5792293548584,3502.7583627700806,40383645077.333336,39177689098.666664
0.10071778297424316,2.6,1154.56640625,3610.5792293548584,3502.7583627700806,0.0,0.0
0.20154786109924316,2.5,1154.56640625,3610.5793437957764,3502.7583627700806,0.004542481070038197,0.0
0.30252861976623535,0.0,1154.56640625,3610.5793437957764,3502.7583627700806,0.0,0.0
0.403958797454834,0.0,1154.56640625,3610.5793437957764,3502.7583627700806,0.0,0.0
0.5057611465454102,2.4,1154.56640625,3610.5793437957764,3502.7583627700806,0.0,0.0
0.6071996688842773,2.6,1154.56640625,3610.5793437957764,3502.7583627700806,0.0,0.0
0.7089376449584961,9.5,1154.734375,3610.5793437957764,3502.7583627700806,0.0,0.0
0.8107450008392334,0.0,1154.734375,3610.5793437957764,3502.7583627700806,0.0,0.0
0.9124715328216553,0.0,1154.8515625,3610.5793437957764,3502.7583627700806,0.0,0.0
1.0140602588653564,5.0,1154.6015625,3610.5793437957764,3502.7583627700806,0.0,0.0
1.115518569946289,7.5,1154.6015625,3610.5793437957764,3502.7583627700806,0.0,0.0
1.2172877788543701,2.6,1154.6015625,3610.5793437957764,3502.7583627700806,0.0,0.0
1.3187525272369385,0.0,1154.6015625,3610.5793437957764,3502.7583627700806,0.0,0.0
1.4205591678619385,2.4,1154.6015625,3610.5793437957764,3502.7583627700806,0.0,0.0
1.5223596096038818,22.5,1154.6015625,3610.5793437957764,3502.7583627700806,0.0,0.0
1.6241259574890137,2.4,1154.6015625,3610.5793437957764,3502.7583627700806,0.0,0.0
1.7259247303009033,0.0,1154.6015625,3610.5793437957764,3502.7583627700806,0.0,0.0
1.8275635242462158,0.0,1154.6015625,3610.5793437957764,3502.7583627700806,0.0,0.0
1.929396152496338,2.4,1154.6015625,3610.5793437957764,3502.7583627700806,0.0,0.0
2.0311224460601807,2.4,1154.6015625,3610.5793437957764,3502.7583627700806,0.0,0.0
2.132913827896118,0.0,1154.6015625,3610.5794582366943,3502.7583627700806,0.0004292378490757246,0.0
2.234654426574707,0.0,1154.6015625,3610.5794582366943,3502.7583627700806,0.0,0.0
2.336435556411743,0.0,1154.6015625,3610.5794582366943,3502.7583627700806,0.0,0.0
2.4382452964782715,2.4,1154.6015625,3610.5794582366943,3502.7583627700806,0.0,0.0
2.5400257110595703,0.0,1154.6015625,3610.5794582366943,3502.7583627700806,0.0,0.0
